	intensity_height	retention_time	spectrum	adduct	precursor_mz	peak_id
61	166018.75	1.061591		[M+H]+	118.9673	61
62	63528260.0	1.061591	55.93461:581977 56.94242:3475832 59.93039:52022 72.93716:3126523 74.95264:119217 90.0799:43180 90.94766:1069961 99.94784:44822 108.95796:123585 113.96366:2371090 118.94238:108593 125.96064:61137 127.02223:47300 130.96597:67469 131.97423:996997 134.74583:40561 136.95241:91547	[M+H]+	141.9585	62
63	3406478.5	1.061591		[M+H]+	142.9619	63
64	2075719.5	1.061591		[M+H]+	143.9592	64
65	9908658.0	1.061591	50.91534:18468 52.43841:16929 53.49731:15471 56.94246:47670 60.17416:13926 67.99635:19621 68.72868:14591 72.9371:43874 73.7037:16710 98.22832:18601 104.89924:16653 113.96389:38473 115.97902:27143 131.9745:107395 145.87978:18908 149.98421:43065 158.14288:17287	[M+H]+	159.9691	65
66	380800.375	1.061591		[M+H]+	161.9697	66
67	210606.9375	1.061591		[M+H]+	234.9566	67
68	317558.4375	1.061591		[M+H]+	291.8842	68
69	242598.875	1.061591		[M+H]+	299.9128	69
70	2274403.5	1.061591		[M+H]+	305.8993	70
71	472972.8125	1.061591		[M+H]+	326.92	71
72	4093969.0	1.061591	51.94022:6052 55.93459:38232 56.9424:23489 72.93715:101518 77.73901:3810 90.94772:54252 97.82315:3236 98.98414:57700 108.95776:6609 113.96413:4446 118.94225:5603 136.9527:6523 142.72723:3895 180.88823:52998 195.87479:5574 197.89076:42303 198.89842:14193 208.88307:108823 213.88496:12792 214.89349:4743 215.90155:51044 226.89337:245241 231.89864:9750 236.87769:11098 246.86346:9485 249.90909:12418 254.88756:14815 264.87268:167029 282.88318:118338 287.88818:15147 305.89902:10709 324.82095:4302	[M+H]+	328.9153	72
73	406104.0625	1.061591		[M+H]+	329.918	73
74	451005.0	1.061591		[M+H]+	330.9152	74
75	304533.875	1.070244		[M+H]+	116.0706	75
76	1960291.625	1.070244		[M+H]+	125.0709	76
77	178391.25	1.070244		[M+H]+	150.0911	77
78	555643.3125	1.070244		[M+H]+	157.9737	78
79	737321.5	1.070244		[M+H]+	160.9644	79
80	3168218.0	1.070244	60.89294:2647 66.03392:11995 74.5817:3032 83.05463:5955 83.06036:121944 84.04427:8861 84.06389:3605 88.84273:2868 96.06824:6591 103.05417:13198 107.06044:25500 114.83195:3400 120.08089:48306 123.07863:17423 124.08691:1202036 125.06067:3822 125.07098:63541 148.08698:4130 149.09039:4389 166.0975:242579 166.11394:8125	[M+H]+	166.0974	80
81	2669634.0	1.070244		[M+H]+	180.9898	81
82	43476916.0	1.070244	51.15594:37078 55.9346:521345 56.94239:3427825 58.35011:38671 61.17399:37063 72.93713:2669922 74.95264:115133 88.93171:66832 90.94768:840223 97.96863:53808 99.9483:43922 104.91038:47290 106.94225:75097 107.95013:87119 108.95842:55147 113.96365:3999379 118.94279:119343 125.96043:71815 130.96643:103383 131.9742:1705235 136.95332:73022 141.95848:985936 148.97659:190258 154.99023:122036 159.96906:1387416 182.98508:87666	[M+H-H2O]+	182.985	82
83	1863593.25	1.070244		[M+H-H2O]+	183.9889	83
84	4690600.5	1.070244		[M+H]+	184.9854	84
85	1804373.5	1.070244		[M+H]+	186.9809	85
86	271208.75	1.070244		[M+H]+	199.1124	86
87	524319.0	1.070244		[M+H]+	199.9752	87
88	1072858.5	1.070244		[M+H]+	231.1161	88
89	497951.25	1.078393		[M+H]+	230.0633	89
90	327656.1875	1.087962		[M+H]+	163.1327	90
91	529524.8125	1.087962		[M+H]+	165.1134	91
92	184182.5625	1.087962		[M+H]+	615.0612	92
93	1205986.5	1.099832		[M+H]+	91.05413	93
94	138416.4375	1.099832		[M+H]+	103.0541	94
95	647703.625	1.099832		[M+H]+	107.0854	95
96	5174977.0	1.099832	51.02322:9326 53.0025:5471 53.03873:54727 56.91479:3690 59.20271:4031 61.80756:4882 65.03867:94949 67.05436:7538 70.78029:4368 77.0385:11197 78.04639:51084 79.05413:67268 91.05418:662643 93.06988:37543 95.04907:73777 95.94296:4376 102.04633:5339 103.05418:103479 104.06199:115396 105.04443:24170 115.05412:42910 117.06984:130605 118.43308:4794 119.00787:5160 119.08547:1082149 119.45994:4421	[M+H-NH3]+	119.0854	96
97	545770.6875	1.099832		[M+H-NH3]+	120.0887	97
98	1103832.75	1.099832		[M+H]+	135.0802	98
99	129925.75	1.099832		[M+H]+	136.0836	99
100	2240662.5	1.099832	53.03873:7413 55.01804:9786 55.05441:29224 57.03041:4501 57.03365:91557 59.0431:2740 61.02537:5016 61.02859:60454 65.03864:40237 69.03353:250699 71.01313:2659 71.0491:14120 73.02831:14791 75.04383:4996 79.05412:17093 81.03342:34271 83.04907:65962 83.05436:5414 85.02836:87191 87.04402:15574 91.03906:54824 91.05417:150435 99.044:17755 101.05965:3388 103.03876:9779 105.06979:49100 107.08545:288607 109.06496:22409 111.04398:47250 117.05507:3954 119.06003:8548 119.08551:45310 129.05455:72054 135.08034:518970 147.06505:55751 275.8555:3319 281.13757:21489	[M+Na]+	281.1379	100
101	350527.9375	1.099832		[M+Na]+	282.1414	101
102	439639.25	1.099832		[M+H]+	295.1173	102
103	428027.25	1.099832		[M+H]+	397.2008	103
104	103918.4375	1.099832		[M+H]+	398.2061	104
105	56755100.0	1.099832	51.95099:16151 53.00254:20939 53.03872:107398 65.0387:211477 69.03349:68131 75.6241:18600 77.03888:17863 78.04641:93382 79.05426:238127 81.0334:29127 83.98308:17633 85.02823:18826 91.05422:1796133 93.06976:93095 95.04913:155331 100.71239:17362 101.38448:19079 103.05418:283147 104.06208:381267 105.0448:35194 105.06978:78187 107.08533:117231 109.06512:29095 115.05393:111057 117.0698:305776 119.08551:8449597 124.10296:20595 126.90961:19019 133.06459:126501 135.08014:120350 140.48041:19794 163.35095:18688 230.6044:20794 271.06693:19439 415.21106:48962	[M+Na]+	415.2109	105
106	15019892.0	1.099832		[M+Na]+	416.2143	106
107	2502544.5	1.099832		[M+Na]+	417.2172	107
108	310096.6875	1.099832		[M+Na]+	418.2188	108
109	164787.6875	1.099832		[M+H]+	432.0704	109
110	109478744.0	1.099832	55.01802:9878 55.05441:16153 57.0337:22097 61.02854:12659 65.03867:38717 69.03347:100055 70.72369:8144 73.02845:10611 76.48051:8052 78.0462:7648 79.05405:28430 79.42657:8143 81.0332:17007 83.04886:30943 85.02814:24786 91.05416:282171 95.04891:9776 101.96165:9145 103.05407:14867 104.06209:21787 104.33349:8665 105.06977:62958 107.07745:16396 107.08536:229556 109.06451:23816 111.04351:13395 115.27921:10632 117.06966:22347 119.08546:967285 129.05492:20156 133.0643:22339 135.06898:14450 135.08038:283680 147.06497:25124 195.26053:8947 262.87668:15782 281.13782:56535 309.25842:8696 350.48065:8391 381.00452:8303 415.21103:63453	[M+H]+	432.2375	110
111	113987.0	1.099832		[M+H]+	432.3947	111
112	29492080.0	1.099832		[M+H]+	433.2407	112
113	4974652.5	1.099832		[M+H]+	434.2434	113
114	609827.8125	1.099832		[M+H]+	435.2458	114
115	517014.5625	1.099832		[M+H]+	437.1924	115
116	151152.9375	1.099832		[M+H]+	438.1948	116
117	200682.9375	1.099832		[M+H]+	446.2535	117
118	1159483.625	1.099832		[M+H]+	453.1669	118
119	330084.75	1.099832		[M+H]+	454.1716	119
120	131748.4375	1.099832		[M+H]+	458.2536	120
121	302407.0625	1.099832		[M+H]+	459.2476	121
122	23559980.0	1.099832	53.03865:18066 55.01806:22056 55.05449:30205 57.03357:38612 61.0284:18943 62.22936:6940 65.03867:68675 67.05417:10114 69.02958:15063 69.03353:161687 71.0494:12641 79.05418:55524 81.03346:33428 83.04912:49908 85.02812:48878 86.8775:8038 87.0439:11299 91.0542:517546 93.06965:12914 95.04928:20091 99.0441:17156 103.0542:28180 104.06229:39564 105.06977:94724 107.08546:377309 107.0937:18705 109.06505:50194 111.04404:33082 115.05427:16404 117.07008:49654 119.08549:2652671 127.03925:8974 128.64146:8765 129.05469:63012 133.06505:40292 135.08034:567570 139.14856:8292 147.06548:59915 206.18475:7237 217.22159:14900 218.84196:8539 281.13846:152295 295.11627:15879 415.21045:235883	[M+H]+	460.2689	122
123	6567778.0	1.099832		[M+H]+	461.2722	123
124	1162948.0	1.099832		[M+H]+	462.275	124
125	145257.0625	1.099832		[M+H]+	463.2786	125
126	331856.0	1.099832		[M+H]+	473.2648	126
127	340407.875	1.099832		[M+H]+	488.3006	127
128	1312050.25	1.099832		[M+H]+	515.1357	128
129	397674.125	1.099832		[M+H]+	516.1387	129
130	2036239.5	1.099832		[M+H]+	846.4416	130
131	1060681.75	1.099832		[M+H]+	847.4449	131
132	342113.5625	1.099832		[M+H]+	848.4476	132
133	214869.8125	1.109328		[M+H]+	105.0697	133
134	145873.0	1.109328		[M+H]+	133.0647	134
135	494287.1875	1.109328		[M+H]+	207.1589	135
136	219969.0	1.109328		[M+H]+	224.1855	136
137	312462.1875	1.109328		[M+H]+	228.1954	137
138	113031.4375	1.109328		[M+H]+	311.1849	138
139	230206.0	1.116998	59.93038:28803 60.93822:10395 62.92918:162757 64.92734:490949 65.03881:2030 72.93713:3323 77.9408:11950 80.9399:3423 82.93788:9396 86.01191:1435 90.94794:2324 91.0542:27678 94.9437:1765 95.95126:11287 100.94821:2373 103.95573:6553 104.95216:3548 104.95924:3259 105.9458:1654 105.95377:33612 105.96136:2166 112.95448:1563 116.95205:3770 117.05744:7600 117.95914:5576 118.06503:47981 118.9673:56710 119.9755:6080 121.95691:1234 121.96608:93424 122.96999:73545 123.96432:506644 133.95993:2421 134.9622:3930 135.96967:4529 141.98372:6333 144.98262:12249 145.98593:12811 146.06001:14975	[M+H]+	146.0598	139
140	225319.9375	1.116998		[M+H]+	387.1795	140
141	546594.8125	1.116998		[M+H]+	404.2061	141
142	122898.5625	1.116998		[M+H]+	405.21	142
143	133818.4375	1.126104		[M+H]+	151.0751	143
144	120193.8125	1.126104		[M+H]+	227.0813	144
145	223559.1875	1.126104		[M+H]+	251.185	145
146	144626.1875	1.126104		[M+H]+	268.2114	146
147	178994.875	1.136276		[M+H]+	168.1382	147
148	209498.125	1.145088		[M+H]+	84.0807	148
149	105887.3125	1.145088		[M+H]+	216.1956	149
150	123492.125	1.145088		[M+H]+	279.2792	150
151	134787.75	1.145088		[M+H]+	284.3309	151
152	9041841.0	1.145088	53.0024:21378 53.03888:30041 55.01814:57825 55.05445:865026 56.0496:10311 57.03371:11358 57.07008:112015 57.79125:9464 59.04935:13612 62.51939:9459 67.05431:107678 69.06995:305387 70.06509:10487 71.04913:18715 71.08549:31546 72.08092:11073 73.06499:14758 79.02249:9840 79.05424:66360 81.06994:161687 83.04915:20658 83.08553:638231 84.0808:17100 85.06472:14633 85.10117:15636 90.41221:9605 91.05435:23502 93.06998:80886 95.08556:126443 95.37234:9609 97.06475:70399 97.10121:180941 98.09632:16165 100.07559:23874 100.11209:1132790 101.06011:10018 107.08532:69176 109.10116:20293 111.08044:44096 111.11687:14420 112.0762:16901 114.09091:10889 121.10126:76931 123.11626:13603 125.09614:37771 126.09145:46055 129.3074:8874 131.91867:9203 131.93019:8976 138.69704:9671 139.11147:19745 140.10667:50735 150.07834:12480 163.14789:57204 178.19188:9327 179.14285:21811 181.15829:13277 195.18619:9760 196.17018:67770 197.20197:12575 198.18526:2227757 216.19572:2840520 241.19081:27227 241.56683:10182 242.175:42462 323.22537:23904 323.26926:627012 341.27982:1314238	[M+H]+	341.2796	152
153	1817251.5	1.145088		[M+H]+	342.2832	153
154	189258.8125	1.145088		[M+H]+	343.2861	154
155	136484.8125	1.145088		[M+H]+	398.3989	155
156	813474.0625	1.153935		[M+H]+	60.04452	156
157	401375.25	1.153935		[M+H]+	89.50668	157
158	224809.5625	1.153935		[M+H]+	97.51434	158
159	3592088.75	1.153935	55.93456:249615 56.94237:671952 57.93494:46272 57.94289:15854 59.13923:5135 71.92962:6464 72.93711:799805 73.93758:22363 74.95272:6408 90.94764:297650 98.07124:7444 98.984:14763	[M+H]+	98.51196	159
160	342787.0	1.153935		[M+H]+	102.0549	160
161	1622438.0	1.153935		[M+H]+	110.02	161
162	170382.9375	1.153935		[M+H]+	115.1229	162
163	991747.8125	1.153935		[M+H]+	118.0862	163
164	10422297.0	1.153935	66.03391:42228 83.05474:26517 83.06038:536268 84.04434:33753 92.08761:11514 107.06047:92676 112.03907:30411 124.03962:46915 124.08692:3063812	[M+H]+	124.0869	164
165	187484.6875	1.153935		[M+H]+	130.159	165
166	171977.625	1.153935		[M+H]+	139.1229	166
167	398134.0625	1.153935		[M+H]+	143.0814	167
168	145005.5	1.153935		[M+H]+	150.0912	168
169	593024.6875	1.153935		[M+H]+	158.027	169
170	176649.75	1.153935		[M+H]+	163.9905	170
171	110248.9375	1.153935		[M+H]+	170.0634	171
172	152957.3125	1.153935		[M+H]+	182.1902	172
173	187343.25	1.153935		[M+H]+	195.1854	173
174	120364.8125	1.153935		[M+H]+	209.2012	174
175	14290881.0	1.153935	50.01527:59312 51.02316:208941 53.00247:15013 53.03878:813848 55.01804:39222 57.07001:152295 70.1496:10766 72.0807:71551 77.03847:232673 77.04295:19638 81.03343:75262 95.04907:1585718 95.53265:11757 96.87704:10160 105.04472:442150 118.06489:19144 118.42798:12124 140.37364:11667 141.00035:1360166 158.02693:1058029 177.17194:12341 181.87503:13263 210.45805:12568 214.08925:157533	[M+H]+	214.0895	175
176	659859.0625	1.153935		[M+H]+	216.0853	176
177	164779.25	1.153935		[M+H]+	223.2168	177
178	141735.0625	1.153935		[M+H]+	230.2477	178
179	703239.75	1.153935		[M+H]+	237.2324	179
180	107598.75	1.153935		[M+H]+	238.2357	180
181	125633.4375	1.153935		[M+H]+	251.248	181
182	320114.1875	1.153935		[M+H]+	274.2738	182
183	133995.5625	1.153935		[M+H]+	342.3364	183
184	161404.3125	1.153935		[M+H]+	370.3677	184
185	271117.0625	1.163575		[M+H]+	111.0916	185
186	4342147.0	1.163575	53.93915:11051 54.9471:38660 56.94223:14935 57.93493:19558 60.86605:3846 70.94183:51472 72.9371:17506 73.98351:3416 80.32584:3126 83.06017:7114 88.9524:28576 90.94728:5240 102.3317:3328 104.90075:3670 106.5534:3304 106.96278:7821 111.96842:40419 113.96327:13730 116.97168:23857 123.09145:7292 129.9789:24528 131.9736:6846 139.08633:4792 139.12297:40203	[M+H]+	138.9953	186
187	125239.375	1.163575		[M+H]+	181.0259	187
188	458889.625	1.163575		[M+H]+	223.8652	188
189	877134.125	1.163575		[M+H]+	223.9882	189
190	167534.3125	1.163575		[M+H]+	246.0582	190
191	179214.5625	1.163575		[M+H]+	262.8965	191
192	3124483.5	1.163575	55.93458:184084 55.93758:13252 59.06031:11743 75.18147:6336 87.15551:7089 161.66479:6985 165.11258:6922 166.79585:7291 171.64566:7081 179.3967:7426 182.83873:2104906 200.84917:158161 206.1396:11010 218.86009:33800 223.86528:274865 241.87569:1540798 259.8862:211072 264.89233:120344	[M+H]+	264.8918	192
193	438664.3125	1.163575		[M+H]+	305.9182	193
194	265521.0625	1.163575		[M+H]+	369.7952	194
195	668545.25	1.163575		[M+H]+	410.8219	195
196	3202292.5	1.171558	57.07009:4116 60.92395:2801 63.4824:3377 66.03398:3580 69.04465:19032 74.79086:2651 83.06038:10198 84.04437:261745 84.06348:15260 95.96353:3384 99.09788:2918 107.06042:7595 108.06403:3751 109.07603:19863 110.08362:13464 125.07093:358301 125.09073:99707 125.10688:87300 125.43634:2800	[M+H]+	125.0709	196
197	215241.9375	1.171558		[M+H]+	126.0742	197
198	814314.375	1.171558		[M+H]+	132.1018	198
199	141184.375	1.171558		[M+H]+	178.159	199
200	126669.5	1.171558		[M+H]+	186.0912	200
201	631444.5625	1.171558		[M+H]+	230.1399	201
202	995162.0	1.171558		[M+H]+	231.0585	202
203	119312.9375	1.171558		[M+H]+	232.0622	203
204	243583.9375	1.171558		[M+H]+	271.1664	204
205	136759.5625	1.182876		[M+H]+	138.0661	205
206	9185875.0	1.182876	58.64306:8835 62.17583:7371 66.03395:54704 74.20334:8484 75.44617:8057 81.83738:7732 83.06032:413783 84.0442:19218 84.06346:7740 91.05396:8217 94.52988:8272 103.05382:15869 103.77424:7798 104.36423:7476 107.06026:81356 120.08066:63047 123.07922:35752 124.08685:3687555 124.47586:9069 125.07085:167931 149.06924:12997 149.09079:10280 166.03259:14295 166.09738:699842	[M+H]+	166.0974	206
207	827782.6875	1.182876		[M+H]+	167.1007	207
208	1300338.5	1.200491		[M+H]+	165.1134	208
209	728320.1875	1.208871		[M+H]+	100.0756	209
210	1360683.75	1.208871		[M+H]+	121.9661	210
211	242533.6875	1.208871		[M+H]+	538.7227	211
212	736910.0	1.21906		[M+H]+	433.8187	212
213	311359.125	1.228216		[M+H]+	119.0603	213
214	428888.125	1.228216		[M+H]+	172.9562	214
215	108922.0	1.228216		[M+H]+	378.8128	215
216	123196.9375	1.23586		[M+H]+	170.1174	216
217	944744.6875	1.23586		[M+H]+	264.8918	217
218	561948.8125	1.24658		[M+H]+	326.9199	218
219	280823.3125	1.256502	53.44741:1164 56.55177:1189 64.58265:1197 65.03861:5139 67.05422:5155 70.04912:1276 70.07103:1315 72.3445:1132 80.04951:2487 81.04473:5761 89.25203:1236 92.04959:1595 93.05704:4320 107.07281:5165 108.08069:122854	[M+H]+	108.0807	219
220	372248.125	1.256502		[M+H]+	114.9562	220
221	274084.0625	1.256502		[M+H]+	122.0964	221
222	241467.1875	1.256502		[M+H]+	130.9664	222
223	391189.5	1.256502		[M+H]+	158.9487	223
224	156647.875	1.256502		[M+H]+	176.9592	224
225	1665154.75	1.256502	50.81161:1823 55.05437:2867 55.93457:31684 57.93505:1687 69.06974:1692 70.94159:2601 71.92931:180213 72.04446:2367 72.93707:19784 74.09642:21392 74.86306:1380 83.08535:1839 87.96877:1384 88.96822:4463 89.93984:9993 90.94768:18159 100.07558:5960 107.95031:8262 108.95808:5746 112.95617:2469 113.68253:1406 113.96353:2749 125.96086:5777 128.95062:47423 130.96619:78992 135.93309:2028 146.94849:3190 146.96121:53838 146.97435:2672 148.97684:206480 158.94875:10353 158.96964:2935 169.97697:11638 171.9928:30872 176.95912:98039 194.96979:7253 199.18628:12020 199.97531:17829 200.12714:2084 200.16473:1973 200.18285:1872	[M+H]+	199.9752	225
226	885895.25	1.256502		[M+H]+	200.9956	226
227	149333.1875	1.256502		[M+H]+	276.8964	227
228	635869.3125	1.256502		[M+H]+	299.9124	228
229	263125.625	1.256502		[M+H]+	303.9037	229
230	391755.0625	1.269414		[M+H]+	89.50666	230
231	225482.25	1.269414		[M+H]+	97.51428	231
232	3864784.5	1.269414	50.05936:5742 55.93456:243046 55.93748:12744 56.94237:663334 57.93494:44961 57.94295:13942 72.93711:738001 73.93772:17156 74.95238:5090 90.94766:281428 91.66615:5436 91.9482:6874 98.07153:7394	[M+2H]2+	98.51192	232
233	307880.1875	1.269414		[M+2H]2+	99.01359	233
234	408253.0	1.269414		[M+H]+	100.9318	234
235	1889508.125	1.269414	65.03867:1419 67.03634:1670 67.04161:2330 82.06513:4153 87.00397:11021 98.23798:1593 110.05999:20212 110.06979:2241	[M+2H]2+	110.0199	235
236	156297.125	1.269414		[M+2H]2+	110.5217	236
237	7775503.5	1.269414	54.49399:6452 58.64212:6813 60.36527:7440 66.03393:29865 70.1484:6870 83.06035:278560 84.04427:38848 107.06027:52189 118.39003:6847 124.08688:1663020	[M+H]+	124.0868	237
238	454200.0	1.269414		[M+H]+	128.9506	238
239	2227496.0	1.269414	55.93459:29554 56.25179:1957 56.93515:16866 56.94239:90457 56.94561:4706 57.93501:19980 57.93974:3969 57.94284:60395 58.94283:6792 59.93034:17155 60.93072:3215 60.93818:4795 61.92746:1866 65.6157:1901 72.93713:143370 72.96093:1765 73.93755:84339 73.94234:4020 75.94535:6392 77.94098:4025 83.8512:1860 90.94767:101963 91.94805:61012 93.95567:4765 101.07088:2559 106.94191:2166 107.9427:3128 108.95081:2801 108.95824:25009 109.9585:18728 110.72057:1818 113.96372:45640 114.96567:73393 115.96313:2882 116.97189:35546 117.95988:3247 117.97973:4870 118.96745:32362 119.96715:3153 125.95256:2349 125.96191:2761 126.96076:2273 131.97453:23746 132.97617:70271 134.96259:3055 136.95294:5169 137.95433:3649 141.98344:11368	[M+H]+	142.9618	239
240	468986.125	1.269414		[M+H]+	154.9901	240
241	1155367.25	1.269414		[M+H]+	160.9643	241
242	423048.0625	1.269414		[M+H]+	161.9695	242
243	185770.125	1.269414		[M+H]+	163.9903	243
244	353019.4375	1.269414		[M+H]+	188.9784	244
245	867769.875	1.269414		[M+H]+	201.9908	245
246	872256.1875	1.269414		[M+H]+	246.862	246
247	1052426.75	1.269414		[M+H]+	285.8932	247
248	545318.0625	1.269414		[M+H]+	286.8914	248
249	8554123.0	1.269414	54.18336:9480 54.93776:8546 55.93459:371187 56.94239:234834 59.8691:7885 71.92957:10691 72.93713:896346 73.49586:8276 74.13963:8255 74.95289:41054 77.70102:8537 85.94942:7943 90.94766:391986 108.95813:38414 113.96372:35116 114.22492:8090 118.94231:57066 128.21028:8973 131.97374:10536 136.94218:8244 136.95303:46198 162.87857:20516 172.86353:12020 179.87994:21179 180.888:485662 190.87331:30993 195.87543:39640 196.88347:11884 197.89082:446672 198.89833:102520 201.86464:15328 203.90355:17520 204.98479:10592 208.88289:805891 211.39835:10927 212.87683:12661 213.88559:84436 214.89316:65182 215.87733:21370 215.90125:414036 219.87477:24964 225.88693:11205 226.89336:1509681 231.89873:49562 236.85278:12176 236.87791:153780 238.91913:10913 246.8618:65327 249.90918:53167 251.86476:13713 254.88818:225721 259.89404:9845 264.87262:1163083 269.87424:15642 277.90405:13248 282.88315:724205 287.88885:74730	[M+H]+	287.8885	249
250	622220.25	1.269414		[M+H]+	288.8909	250
251	2194740.5	1.269414	53.76048:3501 60.50245:3246 67.2041:2993 69.38924:3350 79.49645:3064 88.43053:3589 92.64477:2998 108.60596:3150 117.4506:3983 145.20895:3941 154.6813:3822 155.40916:3294 174.13808:2995 182.8387:13471 192.66991:3492 215.90265:3193 223.86688:3347 241.87543:7813 244.50941:3240	[M+H]+	305.8991	251
252	277939.25	1.269414		[M+H]+	307.8992	252
253	297437.125	1.269414		[M+H]+	327.9178	253
254	4618285.0	1.269414	51.94017:10638 55.93457:59548 56.9424:42480 72.93712:135968 90.94767:69010 98.9842:39790 109.06354:5439 110.50169:4478 118.9425:7247 136.9532:7678 148.46524:4885 180.88782:79994 195.87488:8579 197.8907:66659 198.89835:22592 208.88292:165113 213.88518:21033 214.89359:12077 215.90126:74013 226.89328:361048 231.8985:10905 236.87755:20951 242.11177:5216 246.86192:22749 249.90868:18004 254.88867:27889 264.87259:376294 282.88309:276791 287.88815:46300 305.90146:24079 308.79797:5126 323.88748:7889	[M+H]+	328.9151	254
255	454899.5625	1.269414		[M+H]+	329.9177	255
256	299911.5625	1.269414		[M+H]+	364.7973	256
257	206092.6875	1.269414		[M+H]+	405.8238	257
258	4678017.0	1.276613	53.03885:20938 54.94707:36694 56.94236:8814 57.93497:18074 58.74808:4923 64.83398:5185 66.03405:30952 70.94173:40330 71.77292:5075 72.93706:7403 80.04935:7759 88.95228:20534 91.34114:5365 94.05245:6478 94.06517:10872 95.06032:7023 96.06818:16625 107.06057:10938 108.06787:34867 109.07607:137860 111.05517:25590 111.96838:27270 113.96422:6199 116.97215:15819 121.07598:258375 129.97876:16508 139.08655:153328 139.12236:15612	[M+H]+	138.9952	258
259	778092.875	1.276613		[M+H]+	289.8888	259
260	287485.0625	1.276613		[M+H]+	291.8842	260
261	387858.9375	1.276613		[M+H]+	318.7917	261
262	606038.9375	1.276613		[M+H]+	330.9155	262
263	668965.3125	1.276613		[M+H]+	359.8184	263
264	174330.125	1.276613		[M+H]+	464.7221	264
265	148615.3125	1.312184		[M+H]+	188.0929	265
266	3269632.75	1.321232	55.01793:9983 55.05436:13957 68.04965:9371 69.06989:53620 72.93723:34766 73.08279:8013 79.0542:64569 86.09645:8758 90.94811:8822 96.08086:44056 96.74726:6503 97.06464:14578 110.14575:7649 114.0913:529618	[M+H-H2O]+	114.0913	266
267	2454206.75	1.329629	53.03883:10610 53.93937:9791 54.9471:48979 56.94243:12973 57.93502:31729 66.03397:22008 68.04929:4441 70.94185:68779 72.93725:8405 77.49251:4736 80.04948:11786 88.95249:28487 90.94798:5380 93.04509:6303 94.06522:11720 96.06806:19924 107.06043:9136 108.06821:28932 109.07598:136036 111.05529:20360 111.96811:54426 116.9718:54356 121.07596:251722 129.97878:30803 139.08658:143291 139.12315:13403	[M+H]+	139.0866	267
268	199548.75	1.329629		[M+H]+	140.0899	268
269	3582151.25	1.39792	55.01805:8776 55.05433:24018 67.05424:9349 68.04963:14903 69.06993:50816 70.69621:5729 72.0806:9851 72.93694:10382 79.05424:69931 96.08064:47201 97.06448:14372 114.09127:553707	[M+H-H2O]+	114.0913	269
270	244295.5	1.39792		[M+H-H2O]+	115.0946	270
271	4215835.5	1.406373	50.95284:4005 66.03381:20193 66.31473:4092 79.05448:5985 79.07578:3710 83.05465:8539 83.06036:166569 84.04423:10614 91.14919:4679 96.06835:3977 99.41528:3654 103.05396:10710 107.06049:33895 120.08056:34152 123.07918:18686 124.08691:1526208 125.0709:77040 133.05208:27264 149.07108:5917 150.78986:3793 166.03285:29981 166.04677:6550 166.0975:295187	[M+H]+	166.0975	271
272	529154.375	1.439536		[M+H]+	107.0603	272
273	7844208.0	1.439536	52.0184:35563 53.03883:17107 54.03409:9948 67.04156:17365 68.04936:15983 69.04469:19920 80.04952:60134 81.0447:14892 82.05246:65544 84.04442:242274 84.06347:11756 85.57333:8145 88.52576:10110 94.05231:73968 95.06035:280190 96.06802:10703 97.03962:85767 102.955:8980 106.05242:13889 107.06034:717395 109.07645:8534 113.23051:8955 125.07095:598974 125.09092:85275 125.10697:69307	[M+H]+	125.0709	273
274	566899.9375	1.439536		[M+H]+	126.0743	274
275	118273.6875	1.439536		[M+H]+	223.0456	275
276	643930.625	1.476645		[M+H]+	165.1134	276
277	1331249.5	1.495728	52.47356:1137 53.93934:16346 54.94709:20636 55.93457:4062 60.41861:1438 65.87532:1490 67.04162:2193 68.04955:38493 70.94186:40386 73.4155:1383 78.03383:2345 83.53934:1260 84.95774:1332 88.95235:30454 96.04436:516254	[M+H]+	96.0443	277
278	1747887.75	1.516697	51.94018:22261 52.94:1958 53.00245:2312 54.03388:3694 55.05447:3776 55.25436:1490 56.04963:7090 62.32918:1497 66.03391:3884 67.93494:34689 68.04956:16037 68.94296:2498 72.93726:11559 80.04932:4909 82.06503:25417 85.94529:2960 90.94781:9150 93.04438:1643 102.94804:3351 103.95613:3577 107.06046:5513 108.06828:17107 109.07597:668534 111.05507:2461 113.96391:5243 117.93531:4153 118.94307:10043 119.95078:10831 121.96665:4195 125.07076:1718 131.97408:8798 137.07091:64277 140.95135:5742 141.95935:1969 144.98257:2256 149.96169:14139 149.98462:7265 155.08127:32218 155.15364:1741	[M+H]+	155.0814	278
279	142920.5	1.516697		[M+H]+	156.0847	279
280	298035.75	1.528161		[M+H]+	109.076	280
281	2418409.5	1.573752	54.93779:4659 55.93454:23927 55.94545:22183 56.94241:30587 69.04478:323770 69.55748:1916 70.72221:1920 71.58352:1884 71.94033:5984 72.93713:56163 73.78882:2150 85.81292:2325 90.94762:38031 95.02448:3139 97.03963:542650 97.07616:9513	[M+H]+	97.0396	281
282	201609.875	1.595277		[M+H]+	84.04433	282
283	755427.125	1.608274		[M+H]+	100.0756	283
284	186002.4375	1.655429		[M+H]+	169.0969	284
